,location,latitude,longitude,elevation,condition,temperature,humidity,pressure,time
11099,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,70.05,0.94,1025.14,1538989200
11100,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,69.82,0.94,1025.77,1538992800
11101,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,69.9,0.95,1026.07,1538996400
11102,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,70.43,0.94,1026.55,1539000000
11103,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,71.75,0.93,1026.78,1539003600
11104,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,74.45,0.89,1027.06,1539007200
11105,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,76.62,0.84,1027.38,1539010800
11106,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,79.31,0.77,1027.62,1539014400
11107,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,81.17,0.72,1027.43,1539018000
11108,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,83.07,0.67,1026.6,1539021600
11109,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,83.5,0.65,1026.1,1539025200
11110,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,83.92,0.62,1026.02,1539028800
11111,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,83.08,0.63,1025.71,1539032400
11112,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,82.01,0.64,1025.91,1539036000
11113,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,78.72,0.72,1026.42,1539039600
11114,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,77.34,0.78,1026.69,1539043200
11115,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,75.06,0.83,1026.95,1539046800
11116,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,73.9,0.86,1027.23,1539050400
11117,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,72.66,0.89,1027.6,1539054000
11118,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,55.97,0.84,1023.03,1539576000
11119,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,55.84,0.91,1022.47,1539579600
11120,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,56.21,0.87,1022.01,1539583200
11121,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,56.86,0.9,1021.5,1539586800
11122,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,56.52,0.85,1020.69,1539590400
11123,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,57.38,0.9,1020.79,1539594000
11124,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Drizzle,56.88,0.86,1020.3,1539597600
11125,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Drizzle,57.09,0.87,1020.11,1539601200
11126,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Drizzle,57.83,0.92,1020.1,1539604800
11127,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Drizzle,58.45,0.93,1020.17,1539608400
11128,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,59.92,0.86,1019.39,1539612000
11129,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,62,0.83,1018.96,1539615600
11130,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,64.63,0.79,1018.41,1539619200
11131,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,66.34,0.78,1017.74,1539622800
11132,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,65.46,0.89,1017.28,1539626400
11133,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,66.5,0.82,1016.56,1539630000
11134,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,67.13,0.81,1016.07,1539633600
11135,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,67.86,0.84,1015.39,1539637200
11136,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,68.33,0.85,1015.15,1539640800
11137,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,69.09,0.84,1014.71,1539644400
11138,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,70.71,0.81,1015.07,1539648000
11139,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,71.07,0.77,1014.82,1539651600
11140,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,70.86,0.78,1015.37,1539655200
11141,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,70.73,0.8,1015.04,1539658800
11142,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,41.02,0.68,1025.5,1540180800
11143,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,40.17,0.68,1025.76,1540184400
11144,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,38.72,0.74,1025.8,1540188000
11145,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,36.38,0.79,1026.21,1540191600
11146,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,36.14,0.79,1026.12,1540195200
11147,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,35.15,0.82,1026.09,1540198800
11148,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,34.47,0.86,1026.86,1540202400
11149,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,33.59,0.85,1026.83,1540206000
11150,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,36.09,0.83,1027.08,1540209600
11151,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,40.41,0.73,1027.3,1540213200
11152,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,44.94,0.61,1027.72,1540216800
11153,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,49,0.54,1027.2,1540220400
11154,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,50.93,0.48,1026.7,1540224000
11155,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,53.1,0.44,1025.54,1540227600
11156,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,54.88,0.43,1024.34,1540231200
11157,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,55.65,0.4,1023.15,1540234800
11158,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,56.22,0.4,1022.61,1540238400
11159,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,56.37,0.42,1022.11,1540242000
11160,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,55.59,0.45,1021.82,1540245600
11161,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,52.85,0.53,1021.8,1540249200
11162,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,50.24,0.62,1021.9,1540252800
11163,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,49.9,0.67,1021.66,1540256400
11164,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,48.35,0.68,1021.6,1540260000
11165,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,48.35,0.71,1021.36,1540263600
11166,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,53.18,0.78,1007.16,1540785600
11167,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.85,0.79,1007.39,1540789200
11168,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,52.01,0.81,1007.16,1540792800
11169,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,50.63,0.85,1007.84,1540796400
11170,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,51.13,0.83,1007.96,1540800000
11171,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,51.38,0.82,1008.33,1540803600
11172,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,51.06,0.81,1009.19,1540807200
11173,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,50.54,0.82,1010.03,1540810800
11174,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,50.93,0.76,1010.93,1540814400
11175,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,53.16,0.68,1012,1540818000
11176,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,56,0.57,1012.75,1540821600
11177,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,58.1,0.53,1013.04,1540825200
11178,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,58.29,0.55,1013.32,1540828800
11179,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,58.48,0.54,1013.47,1540832400
11180,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,58.18,0.58,1013.85,1540836000
11181,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,57.88,0.53,1013.8,1540839600
11182,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,56.93,0.5,1014.59,1540843200
11183,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,55.34,0.5,1015.52,1540846800
11184,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,53.72,0.53,1016.07,1540850400
11185,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,52.58,0.53,1017.14,1540854000
11186,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,49.71,0.63,1017.15,1540857600
11187,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,48.52,0.67,1017.54,1540861200
11188,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,47.71,0.68,1018.21,1540864800
11189,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,46.47,0.73,1018.64,1540868400
11190,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.21,0.76,1028.19,1541394000
11191,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.22,0.78,1027.86,1541397600
11192,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,51.98,0.79,1027.39,1541401200
11193,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,51.79,0.85,1025.85,1541404800
11194,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,51.84,0.85,1024.38,1541408400
11195,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Drizzle,51.97,0.89,1024.69,1541412000
11196,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Light Rain,51.84,0.91,1024.14,1541415600
11197,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Light Rain,52.45,0.93,1023.24,1541419200
11198,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Rain,54.1,0.95,1022.55,1541422800
11199,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Light Rain,54.26,0.94,1022.63,1541426400
11200,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Rain,53.84,0.94,1022.99,1541430000
11201,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Light Rain,52.71,0.96,1022.67,1541433600
11202,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.65,0.94,1021.44,1541437200
11203,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.24,0.93,1020.03,1541440800
11204,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.6,0.92,1019.49,1541444400
11205,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.83,0.92,1019.5,1541448000
11206,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,53.24,0.95,1019.34,1541451600
11207,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.85,0.94,1019.09,1541455200
11208,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,52.91,0.94,1018.93,1541458800
11209,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,53.37,0.94,1019.11,1541462400
11210,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,53.06,0.94,1019.39,1541466000
11211,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,53.05,0.95,1019.48,1541469600
11212,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,53.06,0.94,1019.28,1541473200
11213,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Foggy,53.69,0.94,1018.81,1541476800
11214,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,34.42,0.71,1028.86,1541998800
11215,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,31.38,0.85,1029.39,1542002400
11216,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,31.29,0.84,1029.46,1542006000
11217,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,31.53,0.85,1029.37,1542009600
11218,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,32.01,0.87,1029.51,1542013200
11219,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,32.21,0.87,1030.15,1542016800
11220,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,32.26,0.9,1030.26,1542020400
11221,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,32.6,0.9,1030.31,1542024000
11222,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,33.83,0.89,1030.37,1542027600
11223,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,38.46,0.82,1030.37,1542031200
11224,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,41.76,0.73,1030.55,1542034800
11225,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,44.7,0.63,1030.11,1542038400
11226,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,46.68,0.59,1029.07,1542042000
11227,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,47.65,0.56,1028.08,1542045600
11228,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,48.42,0.56,1027.34,1542049200
11229,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,49.15,0.58,1027.15,1542052800
11230,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,48.49,0.59,1027.86,1542056400
11231,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,47.51,0.66,1027.36,1542060000
11232,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Drizzle,45.64,0.78,1027,1542063600
11233,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Light Rain,44.29,0.89,1026.91,1542067200
11234,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Light Rain,43.39,0.91,1026.19,1542070800
11235,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Light Rain,42.85,0.92,1025.21,1542074400
11236,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Light Rain,42.96,0.92,1024.87,1542078000
11237,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Light Rain,42.83,0.92,1024.03,1542081600
11238,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,41.39,0.85,1022.33,1542603600
11239,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,40.46,0.89,1021.89,1542607200
11240,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,40.07,0.88,1021.18,1542610800
11241,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,38.52,0.91,1020.7,1542614400
11242,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,38.21,0.92,1020.36,1542618000
11243,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,37.65,0.92,1020.35,1542621600
11244,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,36.73,0.93,1020.65,1542625200
11245,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,37.67,0.92,1020.48,1542628800
11246,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,37.62,0.94,1020.34,1542632400
11247,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,41.99,0.88,1020.34,1542636000
11248,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,45.88,0.83,1020.17,1542639600
11249,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,50.13,0.73,1019.56,1542643200
11250,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,53.47,0.66,1018.85,1542646800
11251,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,56.03,0.6,1017.55,1542650400
11252,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,58.19,0.56,1016.82,1542654000
11253,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,59.65,0.54,1015.9,1542657600
11254,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,58.62,0.59,1015.37,1542661200
11255,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,55.69,0.66,1015.38,1542664800
11256,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,53.2,0.73,1014.93,1542668400
11257,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,51.91,0.75,1014.55,1542672000
11258,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,50.9,0.81,1014.55,1542675600
11259,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,50.23,0.83,1014.11,1542679200
11260,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,49.53,0.83,1013.66,1542682800
11261,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,48.41,0.85,1013.11,1542686400
11262,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,45.46,0.87,1013.26,1543208400
11263,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,46.92,0.85,1011.5,1543212000
11264,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,46.85,0.89,1011.62,1543215600
11265,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,47.74,0.88,1010.14,1543219200
11266,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,47.35,0.9,1009.45,1543222800
11267,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,46.85,0.91,1008.62,1543226400
11268,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Mostly Cloudy,47.63,0.9,1008.32,1543230000
11269,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,47.6,0.88,1007.66,1543233600
11270,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,47.83,0.89,1007.32,1543237200
11271,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,48.76,0.87,1005.53,1543240800
11272,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,49.41,0.85,1004.48,1543244400
11273,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Light Rain,49.17,0.91,1003.59,1543248000
11274,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Light Rain,49.05,0.93,1001.87,1543251600
11275,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Possible Drizzle,49.84,0.93,999.89,1543255200
11276,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,51.14,0.91,998.89,1543258800
11277,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,51.72,0.9,998.39,1543262400
11278,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,50.83,0.89,998.59,1543266000
11279,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,50.27,0.86,999.49,1543269600
11280,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,49.3,0.75,1000.04,1543273200
11281,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Overcast,47.93,0.64,1000.77,1543276800
11282,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,46.03,0.61,1002.09,1543280400
11283,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,43.63,0.59,1002.36,1543284000
11284,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,42.42,0.6,1002.39,1543287600
11285,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,41.92,0.6,1002.31,1543291200
11286,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Foggy,56.68,0.93,1003.49,1543813200
11287,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Foggy,55.02,0.95,1003.64,1543816800
11288,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,53.97,0.94,1003.98,1543820400
11289,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,53.41,0.94,1004.23,1543824000
11290,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,53.93,0.92,1004.56,1543827600
11291,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,53.42,0.91,1004.88,1543831200
11292,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,52.53,0.88,1005.73,1543834800
11293,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,51.74,0.83,1006.03,1543838400
11294,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,50.8,0.76,1007.01,1543842000
11295,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,51.97,0.7,1007.59,1543845600
11296,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,54.68,0.64,1007.99,1543849200
11297,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,57.27,0.5,1008.07,1543852800
11298,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,58.53,0.44,1007.38,1543856400
11299,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,59.29,0.42,1006.75,1543860000
11300,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,59.3,0.41,1006.68,1543863600
11301,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,58.04,0.44,1007.24,1543867200
11302,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Clear,55.87,0.47,1008.12,1543870800
11303,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,52.78,0.52,1009.14,1543874400
11304,Los Angeles USA,38.9032103,-77.0437848,17.27502632,Partly Cloudy,50.4,0.54,1010.28,1543878000
